スコア,医院名,医院長名,郵便番号,住所,基礎評価,来院患者数,子ども対応力,Web積極性,医院規模,ブログ活動,営業時間,ブログ更新日,電話番号,WebサイトURL,評価,レビュー件数,診療科目タグ,写真枚数,SNS連携,子ども対応力スコア,Google Maps URL
80,みらい歯科・こども矯正歯科,,,日本、〒841-0005 佐賀県鳥栖市弥生が丘２丁目194番地,10,15,30,5,20,0,月-土 9:00-18:00,,0942-87-3100,https://www.mirai-dental.com/?utm_source=google&utm_medium=map,4.5,186,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
80,ルアナファミリー歯科・矯正歯科,,,日本、〒841-0202 佐賀県三養基郡基山町長野1051番地9,10,15,30,5,20,0,月-土 9:00-18:00,,0942-92-6488,https://kiyama-dc.com/?utm_source=google&utm_medium=map&utm_campaign=gbp,4.8,222,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
75,松尾歯科矯正歯科,,,日本、〒843-0023 佐賀県武雄市武雄町大字昭和４−１１,10,10,30,5,20,0,月-土 9:00-18:00,,0954-23-4820,https://www.matsuodc.com/,4.7,73,"establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
75,プレミアスマイル長崎矯正歯科,,,日本、〒852-8117 長崎県長崎市平野町１０−２ セントポールプロスペクトビル 2階,10,10,30,5,20,0,月-土 9:00-18:00,,095-894-7265,https://www.premiersmile4u.com/,4.5,51,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
75,長崎マウスピース矯正歯科,,,日本、〒850-0841 長崎県長崎市銅座町７−２４ 長崎ＦＫビル 1階,10,10,30,5,20,0,月-土 9:00-18:00,,095-801-1010,https://nagasaki-mouthpiece.com/,4.5,51,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
75,すずき矯正歯科,,,日本、〒852-8108 長崎県長崎市川口町1−１−１０６ Vivacity 浦上 Station Square 1F,10,10,30,5,20,0,月-土 9:00-18:00,,095-843-7373,http://www.suzuki-or.com/?utm_source=google&utm_medium=maps,4.7,85,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
70,松尾歯科・こども歯科クリニック,,,日本、〒848-0007 佐賀県伊万里市南波多町井手野２７６４−１,10,5,30,5,20,0,月-土 9:00-18:00,,0955-24-3070,https://www.matsuoshikaiin.com/,4.9,20,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
70,佐賀駅前矯正歯科,,,日本、〒840-0801 佐賀県佐賀市駅前中央１丁目１３−４０,10,10,30,5,15,0,月-土 9:00-18:00,,0952-37-3527,https://saga-ortho.com/?utm_source=google&utm_medium=map,4.9,95,"dentist,establishment,health,point_of_interest",8,,30,https://maps.google.com/?cid=
70,井口矯正歯科クリニック,,,日本、〒850-0841 長崎県長崎市銅座町４−１４ 青木ビル 2F,10,5,30,5,20,0,月-土 9:00-18:00,,095-832-6041,https://www.iguchi-ortho.com/,4.7,31,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
65,（医）TERRA寺谷矯正歯科クリニック,,,日本、〒840-0034 佐賀県佐賀市西与賀町厘外７３９−７,10,10,30,5,10,0,月-土 9:00-18:00,,0952-29-5086,http://www.terra-kyousei.com/,4.8,58,"dentist,establishment,health,point_of_interest",0,,30,https://maps.google.com/?cid=
65,にじ矯正歯科,,,日本、〒840-0027 佐賀県佐賀市本庄町本庄５３６−４,10,0,30,5,20,0,月-土 9:00-18:00,,0952-37-0777,https://rainbow-orthodontic.com/,4.8,5,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
65,葉山歯科キッズデンタルクリニック,,,日本、〒852-8065 長崎県長崎市横尾２丁目１３−５,10,0,30,5,20,0,月-土 9:00-18:00,,095-857-0727,https://dentalhayama.com/,4.3,11,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
65,たかはし歯科・小児歯科,,,日本、〒851-2127 長崎県西彼杵郡長与町高田郷４７ ブルーインの森メディカルビル １F,10,0,30,5,20,0,月-土 9:00-18:00,,095-894-1118,https://th-dental.com/,4,6,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
65,医療法人尚真会よしだ歯科矯正クリニック,,,日本、〒852-8134 長崎県長崎市大橋町１７−１ よしだ歯科 矯正クリニック ２階,10,0,30,5,20,0,月-土 9:00-18:00,,095-844-2350,http://www.y-dc.com/,4.6,14,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
65,新宿南口矯正歯科,,,日本、〒151-0053 東京都渋谷区代々木２丁目９−９ ５FPGlinksSHINJUKUTerrace ４階,10,0,30,5,20,0,月-土 9:00-18:00,,,https://shinjuku-minamiguchi-kyouseishika.com/,4.5,16,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
60,坂井歯科・矯正歯科,,,日本、〒849-0302 佐賀県小城市牛津町柿樋瀬１１１５−７,10,0,30,5,15,0,月-土 9:00-18:00,,0952-66-0141,https://www.sakai-dc-2016.jp/,5,4,"establishment,health,point_of_interest",7,,30,https://maps.google.com/?cid=
60,マツオ歯科医院 小児歯科·歯科,,,日本、〒852-8102 長崎県長崎市坂本１丁目４−２０,10,0,30,5,15,0,月-土 9:00-18:00,,095-847-7378,http://matsuo-dental.website/,4.2,9,"dentist,doctor,establishment,health,point_of_interest",6,,30,https://maps.google.com/?cid=
60,歯科 小児矯正歯科 つのまち医院,,,日本、〒850-0023 長崎県長崎市出来大工町６２−４,10,0,30,5,15,0,月-土 9:00-18:00,,095-827-4418,https://tsunomachi.com/,5,1,"dentist,establishment,health,point_of_interest",6,,30,https://maps.google.com/?cid=
60,内田歯科こども矯正歯科クリニック,,,日本、〒857-0841 長崎県佐世保市大宮町１７−１６,10,5,30,5,10,0,月-土 9:00-18:00,,0120-318-737,https://udc-sasebo.jp/,4.7,35,"dentist,establishment,health,point_of_interest",1,,30,https://maps.google.com/?cid=
55,こんどう矯正歯科,,,日本、〒840-0816 佐賀県佐賀市駅南本町６−７ 内田ビル 3F,0,5,30,5,15,0,月-土 9:00-18:00,,0952-27-0927,http://www.kondokyousei.com/,3.4,20,"dentist,establishment,health,point_of_interest",8,,30,https://maps.google.com/?cid=
55,大櫛歯科矯正歯科医院,,,日本、〒842-0052 佐賀県神埼市千代田町姉２−１,10,0,30,5,10,0,月-土 9:00-18:00,,0952-44-5475,http://www.ohgushi-dental-office.com/,5,2,"establishment,health,point_of_interest",0,,30,https://maps.google.com/?cid=
55,アルファ歯科・矯正歯科クリニック,,,日本、〒841-0032 佐賀県鳥栖市大正町６９７−３,10,0,30,5,10,0,月-土 9:00-18:00,,0942-83-8211,https://www.alpha-dental-clinic.com/,4.4,14,"dentist,establishment,health,point_of_interest",2,,30,https://maps.google.com/?cid=
55,さとうこども歯科,,,日本、〒857-0361 長崎県北松浦郡佐々町小浦免５−６２,10,0,30,0,15,0,月-土 9:00-18:00,,0956-40-1881,,4.8,8,"dentist,establishment,health,point_of_interest",5,,30,https://maps.google.com/?cid=
50,ホワイトニングサロンKiratt 佐賀店,,,日本、〒840-0806 佐賀県佐賀市神園２丁目７−８,10,15,0,5,20,0,月-土 9:00-18:00,,070-8471-1360,https://kiratt.jp/saga,5,138,"dentist,establishment,health,point_of_interest,store",10,,0,https://maps.google.com/?cid=
50,村上矯正歯科,,,日本、〒852-8135 長崎県長崎市千歳町２−１８,0,0,30,5,15,0,月-土 9:00-18:00,,0120-111-211,https://murakamikyouseishika.com/,2.9,8,"dentist,establishment,health,point_of_interest",7,,30,https://maps.google.com/?cid=
45,医療法人祥和会はっとり歯科医院,,,日本、〒840-0201 佐賀県佐賀市大和町大字尼寺２９００−１,10,10,0,5,20,0,月-土 9:00-18:00,,0952-62-1261,https://hattori-d.com/,4.4,67,"dentist,doctor,establishment,health,point_of_interest",10,,0,https://maps.google.com/?cid=
45,いちのせ歯科・小児歯科医院,,,日本、〒840-0015 佐賀県佐賀市木原２丁目３−８,0,0,30,5,10,0,月-土 9:00-18:00,,0952-27-0420,https://www.ichinose-shika.net/,3.7,3,"establishment,health,point_of_interest",0,,30,https://maps.google.com/?cid=
45,スマイル髙城歯科,,,日本、〒840-0011 佐賀県佐賀市北川副町江上９５−１,10,10,0,5,20,0,月-土 9:00-18:00,,0952-27-0412,https://www.smileshika.net/?utm_source=google&utm_medium=mybusiness,4.7,81,"dentist,doctor,establishment,health,point_of_interest",10,,0,https://maps.google.com/?cid=
45,すみ矯正歯科,,,日本、〒840-0806 佐賀県佐賀市神園３丁目１４−５,0,0,30,5,10,0,月-土 9:00-18:00,,0952-32-4767,https://sumi-orthod.com/,3.7,10,"dentist,establishment,health,point_of_interest",4,,30,https://maps.google.com/?cid=
