スコア,医院名,医院長名,郵便番号,住所,基礎評価,来院患者数,子ども対応力,Web積極性,医院規模,ブログ活動,営業時間,ブログ更新日,電話番号,WebサイトURL,評価,レビュー件数,診療科目タグ,写真枚数,SNS連携,子ども対応力スコア,Google Maps URL
80,松尾歯科･おとなこども矯正歯科,,,日本、〒039-1536 青森県三戸郡五戸町愛宕後２６−１４,10,15,30,5,20,0,月-土 9:00-18:00,,0178-62-7055,http://www.matsuo-dc.info/,4.7,149,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
80,盛岡となん歯科･こども矯正歯科,,,日本、〒020-0831 岩手県盛岡市三本柳７地割13番8号,10,15,30,5,20,0,月-土 9:00-18:00,,019-638-8680,https://tonandc.com/,4.9,262,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
75,のへじ矯正小児歯科,,,日本、〒039-3141 青森県上北郡野辺地町鳴沢３６−１,10,10,30,5,20,0,月-土 9:00-18:00,,0175-64-6605,https://noheji.kamiden.net/,4.5,56,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
75,村井産婦人科小児歯科医院,,,日本、〒020-0851 岩手県盛岡市向中野道明55,10,15,30,5,15,0,月-土 9:00-18:00,,019-636-2211,https://murai-clinic.net/,4.1,147,"dentist,doctor,establishment,health,point_of_interest",7,,30,https://maps.google.com/?cid=
70,たなべ歯科・矯正歯科医院,,,日本、〒033-0033 青森県三沢市美野原１丁目２ 13番地2号,10,10,30,5,15,0,月-土 9:00-18:00,,0176-50-2880,https://www.tanabedc.jp/,4,73,"dentist,doctor,establishment,health,point_of_interest",8,,30,https://maps.google.com/?cid=
65,ししど歯科医院｜盛岡市 歯医者・小児歯科,,,日本、〒020-0402 岩手県盛岡市黒川２２地割３９−１ 歯医者 小児歯科,10,0,30,5,20,0,月-土 9:00-18:00,,019-658-8092,https://www.shishido-dental.net/,4.7,19,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
65,まきなえ歯科小児歯科,,,日本、〒020-0833 岩手県盛岡市西見前１５地割１３６,10,0,30,5,20,0,月-土 9:00-18:00,,019-601-2237,https://www.makinae-dc.com/,4.3,6,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
60,石亀歯科まさる矯正歯科,,,日本、〒031-0041 青森県八戸市廿三日町７,10,0,30,5,15,0,月-土 9:00-18:00,,0178-45-6029,http://www.ishigameshika.com/,4.4,5,"establishment,health,point_of_interest",5,,30,https://maps.google.com/?cid=
55,いわぶち矯正歯科クリニック,,,日本、〒031-0821 青森県八戸市白銀３丁目１４−７,10,0,30,5,10,0,月-土 9:00-18:00,,0178-33-6480,https://www.instagram.com/kyouseisika_hachinohe_iwabuchi/,4.2,5,"dentist,establishment,health,point_of_interest",1,,30,https://maps.google.com/?cid=
55,矯正歯科じん歯科クリニック,,,日本、〒036-8004 青森県弘前市大町２丁目10−３,0,5,30,5,15,0,月-土 9:00-18:00,,0172-37-1182,https://www.jin-dental.com/,2,34,"dentist,doctor,establishment,health,point_of_interest",8,,30,https://maps.google.com/?cid=
55,都鳥歯科･小児歯科クリニック,,,日本、〒024-0091 岩手県北上市大曲町９−２６,10,0,30,5,10,0,月-土 9:00-18:00,,0197-64-3033,http://www.todorishika.com/,4.6,5,"dentist,establishment,health,point_of_interest",0,,30,https://maps.google.com/?cid=
55,はし歯科こども歯科,,,日本、〒020-0122 岩手県盛岡市みたけ２丁目２１−３８,10,0,30,5,10,0,月-土 9:00-18:00,,019-648-0035,https://www.hashi-dentalcl.com/,4.3,6,"dentist,establishment,health,point_of_interest",0,,30,https://maps.google.com/?cid=
50,なみおか歯科矯正･こども歯科,,,日本、〒038-1311 青森県青森市浪岡大字浪岡稲村１５７−２０,10,0,30,0,10,0,月-土 9:00-18:00,,0172-62-8618,,4,6,"dentist,establishment,health,point_of_interest",0,,30,https://maps.google.com/?cid=
50,かみきたデンタルクリニック,,,日本、〒039-2406 青森県上北郡東北町旭北１丁目３１−９０,10,15,0,5,20,0,月-土 9:00-18:00,,0176-56-4681,http://kamikita-ortho.com/,4.4,219,"establishment,health,point_of_interest",10,,0,https://maps.google.com/?cid=
50,中里デンタルクリニック,,,日本、〒031-0034 青森県八戸市鷹匠小路12ｰ1,10,15,0,5,20,0,月-土 9:00-18:00,,0178-22-2655,https://www.nakasato-dental.com/,4.7,529,"dentist,doctor,establishment,health,point_of_interest,store",10,,0,https://maps.google.com/?cid=
50,ゆいとぴあ歯科医院,,,日本、〒020-0866 岩手県盛岡市本宮６丁目１１−１０,10,15,0,5,20,0,月-土 9:00-18:00,,019-631-2222,http://www.yuitopia-dc.com/,4.5,119,"dentist,doctor,establishment,health,point_of_interest",10,,0,https://maps.google.com/?cid=
50,すこやか歯科こども歯科医院,,,日本、〒020-0664 岩手県滝沢市鵜飼笹森７２−２４,10,0,30,0,10,0,月-土 9:00-18:00,,019-613-8841,,5,2,"dentist,establishment,health,point_of_interest",0,,30,https://maps.google.com/?cid=
45,医療法人美歯会 板垣矯正歯科青森診療室,,,日本、〒030-0862 青森県青森市古川１丁目１１−１３,0,0,30,5,10,0,月-土 9:00-18:00,,017-777-6600,https://bishikai-itagaki.or.jp/,3.2,6,"dentist,establishment,health,point_of_interest",0,,30,https://maps.google.com/?cid=
45,ヤマダ歯科矯正歯科クリニック,,,日本、〒030-0843 青森県青森市浜田玉川２４４−４ ヤマダ歯科クリニック,0,0,30,5,10,0,月-土 9:00-18:00,,017-739-1112,https://www.kumadent.com/,2.6,16,"dentist,establishment,health,point_of_interest",3,,30,https://maps.google.com/?cid=
45,鈴木歯科矯正歯科医院,,,日本、〒038-0011 青森県青森市篠田２丁目２１−７ 鈴木歯科医院,0,0,30,5,10,0,月-土 9:00-18:00,,017-781-0032,https://www.suzuki-shika-iin.info/,1,1,"establishment,health,point_of_interest",0,,30,https://maps.google.com/?cid=
45,神の前キッズデンタルパーク,,,日本、〒028-3615 岩手県紫波郡矢巾町南矢幅第１３地割３０−６,0,0,30,5,10,0,月-土 9:00-18:00,,019-601-5058,http://kaminomae-kids.com/,3,6,"dentist,doctor,establishment,health,point_of_interest",0,,30,https://maps.google.com/?cid=
45,あおば歯科小児歯科クリニック,,,日本、〒020-0127 岩手県盛岡市前九年３丁目１９−４６,0,0,30,5,10,0,月-土 9:00-18:00,,019-648-0222,https://www.aobashika-syounika.net/,3.7,6,"establishment,health,point_of_interest",0,,30,https://maps.google.com/?cid=
40,こまい歯科クリニック,,,日本、〒030-0813 青森県青森市松原２丁目７−９,10,5,0,5,20,0,月-土 9:00-18:00,,017-773-3510,http://www.komai-dental.com/,4.2,25,"dentist,establishment,health,point_of_interest",10,,0,https://maps.google.com/?cid=
40,オリーブこども歯科,,,日本、〒030-0803 青森県青森市安方２丁目３−１６,0,0,30,0,10,0,月-土 9:00-18:00,,017-773-1861,,1,1,"dentist,establishment,health,point_of_interest",0,,30,https://maps.google.com/?cid=
40,成田歯科矯正歯科,,,日本、〒030-0812 青森県青森市堤町２丁目２１−７,0,0,30,0,10,0,月-土 9:00-18:00,,017-722-8214,,3.8,4,"establishment,health,point_of_interest",1,,30,https://maps.google.com/?cid=
40,矯正歯科K・デンタルクリニック,,,日本、〒030-0812 青森県青森市堤町２丁目９−１５ K 矯正歯科,0,0,30,0,10,0,月-土 9:00-18:00,,017-722-5200,,1,3,"establishment,health,point_of_interest",0,,30,https://maps.google.com/?cid=
35,やまもと歯科,,,日本、〒030-0843 青森県青森市浜田玉川２７−４,10,0,0,5,20,0,月-土 9:00-18:00,,017-721-5230,https://yamamoto-dc.net/,4.1,18,"dentist,establishment,health,point_of_interest",10,,0,https://maps.google.com/?cid=
35,アイル浜中歯科クリニック 青森市 口腔外科,,,日本、〒030-0123 青森県青森市大矢沢里見８８−１１,10,0,0,5,20,0,月-土 9:00-18:00,,017-728-2240,http://www.aomori-haisha.jp/,5,4,"dentist,doctor,establishment,health,point_of_interest",10,,0,https://maps.google.com/?cid=
35,さとうデンタルクリニック,,,日本、〒039-0135 青森県三戸郡三戸町八日町１９−１,10,0,0,5,20,0,月-土 9:00-18:00,,0179-22-1711,https://satodc-sannohe.com/,5,16,"dentist,doctor,establishment,health,point_of_interest",10,,0,https://maps.google.com/?cid=
35,對馬歯科医院,,,日本、〒030-0801 青森県青森市新町１丁目８−２４,10,0,0,5,20,0,月-土 9:00-18:00,,017-722-5466,http://tsushimashika.com/,4.4,9,"dentist,establishment,health,point_of_interest",10,,0,https://maps.google.com/?cid=
35,小林歯科医院,,,日本、〒037-0055 青森県五所川原市柏原町５０,10,10,0,5,10,0,月-土 9:00-18:00,,0173-33-1156,https://www.kobayashi-dentistry.com/,4.3,83,"dentist,doctor,establishment,health,point_of_interest",4,,0,https://maps.google.com/?cid=
35,歯の松本,,,日本、〒020-0824 岩手県盛岡市東安庭１丁目２３−６２,10,5,0,5,15,0,月-土 9:00-18:00,,019-625-5772,http://www.hanomatsumoto.com/,4,32,"dentist,establishment,health,point_of_interest,store",6,,0,https://maps.google.com/?cid=
30,むらかみ歯科クリニック,,,日本、〒030-0853 青森県青森市金沢３丁目３０−２３,10,0,0,5,15,0,月-土 9:00-18:00,,017-777-8244,https://www.murakami-dentalcl.com/,4.5,2,"dentist,establishment,health,point_of_interest",9,,0,https://maps.google.com/?cid=
30,三戸歯科クリニック,,,日本、〒038-0024 青森県青森市浪館前田４丁目１２−１３,10,0,0,5,15,0,月-土 9:00-18:00,,017-763-5218,https://www.sannohe-dental.com/,4.3,10,"establishment,health,point_of_interest",6,,0,https://maps.google.com/?cid=
