スコア,医院名,医院長名,郵便番号,住所,基礎評価,来院患者数,子ども対応力,Web積極性,医院規模,ブログ活動,営業時間,ブログ更新日,電話番号,WebサイトURL,評価,レビュー件数,診療科目タグ,写真枚数,SNS連携,子ども対応力スコア,Google Maps URL
75,池袋の歯医者さんみんなの矯正歯科・こども歯科クリニック,,,日本、〒171-0014 東京都豊島区池袋２丁目２−１ 9階,10,10,30,5,20,0,月-土 9:00-18:00,,03-6907-3967,http://www.ikebukuro-minnano.com/,4.6,98,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
70,池袋きのした歯科・矯正歯科,,,日本、〒170-0013 東京都豊島区東池袋１丁目１５−１ 菱山ビル ６階,10,5,30,5,20,0,月-土 9:00-18:00,,03-6907-3104,https://ikebukurokdc.com/,5,35,"establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
70,北参道歯科 矯正歯科,,,日本、〒151-0051 東京都渋谷区千駄ケ谷３丁目３９−２ VORT神宮北参道 1f,10,5,30,5,20,0,月-土 9:00-18:00,,03-5843-1551,https://kitasando-shika.jp/,5,39,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
65,秋山歯科・矯正歯科医院,,,日本、〒680-0814 鳥取県鳥取市南町４０１,10,0,30,5,20,0,月-土 9:00-18:00,,0857-22-2966,http://www.akiyamashika.jp/?utm_source=google&utm_medium=maps,4.3,11,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
65,矯正歯科クリニック グレイスデンタル,,,日本、〒112-0011 東京都文京区千石４丁目２５−７ 1階,10,5,30,5,15,0,月-土 9:00-18:00,,03-6304-1342,http://www.gracekyousei.com/,4.6,22,"dentist,establishment,health,point_of_interest",5,,30,https://maps.google.com/?cid=
65,しかた 矯正・小児・歯科 医院,,,日本、〒690-0065 島根県松江市灘町１−９,10,0,30,5,20,0,月-土 9:00-18:00,,0852-21-4632,https://www.shikata-dent.com/,4.5,13,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
60,まり矯正歯科クリニック 文京区,,,日本、〒112-0012 東京都文京区大塚３丁目１−１０ 笹崎ビル 1.2階,10,0,30,5,15,0,月-土 9:00-18:00,,03-6912-1425,https://mari-ortho.tokyo/,5,10,"dentist,establishment,health,point_of_interest",5,,30,https://maps.google.com/?cid=
60,ひろい歯科・すさみ矯正歯科,,,日本、〒162-0815 東京都新宿区筑土八幡町１−３ ひろい歯科クリニック,10,0,30,5,15,0,月-土 9:00-18:00,,03-6457-5211,http://www.hiroi-dental.com/,4.3,6,"establishment,health,point_of_interest",7,,30,https://maps.google.com/?cid=
60,よなご矯正歯科,,,日本、〒683-0812 鳥取県米子市角盤町４丁目166番地1,10,0,30,5,15,0,月-土 9:00-18:00,,0859-21-8636,https://yonago-ortho.com/,4.9,9,"dentist,establishment,health,point_of_interest",9,,30,https://maps.google.com/?cid=
60,K+n矯正歯科,,,日本、〒683-0033 鳥取県米子市長砂町５３−２,10,0,30,5,15,0,月-土 9:00-18:00,,0859-21-0555,http://www.kn-smile.jp/,4.2,6,"dentist,establishment,health,point_of_interest",7,,30,https://maps.google.com/?cid=
