スコア,医院名,医院長名,郵便番号,住所,基礎評価,来院患者数,子ども対応力,Web積極性,医院規模,ブログ活動,営業時間,ブログ更新日,電話番号,WebサイトURL,評価,レビュー件数,診療科目タグ,写真枚数,SNS連携,子ども対応力スコア,Google Maps URL
80,高田馬場リボン歯科・矯正歯科 インプラント,,,日本、〒169-0075 東京都新宿区高田馬場２丁目１３−２ プライムゲート 3F,10,15,30,5,20,0,月-土 9:00-18:00,,03-6233-8641,https://ribon-shika.jp/takadanobaba/,4.7,399,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
80,おとなとこどもの矯正歯科,,,日本、〒171-0022 東京都豊島区南池袋１丁目２８−２ 池袋パルコ 本館 7F,10,15,30,5,20,0,月-土 9:00-18:00,,03-5992-0511,https://ikebukuro-mouthpiece.com/,4.8,200,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
80,新宿I'S歯科・矯正歯科,,,日本、〒160-0022 東京都新宿区新宿３丁目１７−１０ 6F,10,15,30,5,20,0,月-土 9:00-18:00,,03-6457-4359,https://www.shinjukud-c.com/,4.8,147,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
80,スマイルイノベーション矯正歯科,,,日本、〒160-0023 東京都新宿区西新宿１丁目３−番17号,10,15,30,5,20,0,月-土 9:00-18:00,,03-5909-7710,http://smile-i-ortho.jp/,4.7,123,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
80,ALBA歯科&矯正歯科 新宿マルイ院,,,日本、〒160-0022 東京都新宿区新宿３丁目３０−１３ 6F,10,15,30,5,20,0,月-土 9:00-18:00,,03-6457-8864,https://alba-dental.com/shinjuku/,4.7,442,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
80,アールエフ矯正歯科,,,日本、〒113-0033 東京都文京区本郷１丁目３３−６ GEMINIS Ⅱ 2F,10,15,30,5,20,0,月-土 9:00-18:00,,03-5803-1488,http://rf-ortho.com/,4.8,144,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
80,銀座矯正歯科(矯正専門歯科),,,日本、〒104-0061 東京都中央区銀座３丁目３−１４ グランディアⅡ 6F,10,15,30,5,20,0,月-土 9:00-18:00,,03-3567-5454,https://www.ginzakyousei.com/?utm_source=google&utm_medium=maps,4.2,418,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
80,Oh my teeth 東京表参道矯正歯科,,,日本、〒107-0061 東京都港区北青山３丁目１５−５ 1F,10,15,30,5,20,0,月-土 9:00-18:00,,03-6450-6425,https://www.oh-my-teeth.com/locations/omotesando?tags=gmb_omotesando,4.6,534,"dentist,establishment,health,point_of_interest,store",10,,30,https://maps.google.com/?cid=
80,Ｙｏｕ矯正歯科 池袋東口医院,,,日本、〒171-0022 東京都豊島区南池袋１丁目１９−３ 7F,10,15,30,5,20,0,月-土 9:00-18:00,,03-5958-3106,https://youkyousei-ikebukuro.com/,4.8,237,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
80,渋谷F&B矯正歯科・東京,,,日本、〒150-0046 東京都渋谷区松濤１丁目２９−１ 渋谷クロスロードビル 5F,10,15,30,5,20,0,月-土 9:00-18:00,,03-6416-9027,https://fb-kyousei.com/?utm_source=google&utm_medium=maps,4.8,212,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
