スコア,医院名,医院長名,郵便番号,住所,基礎評価,来院患者数,子ども対応力,Web積極性,医院規模,ブログ活動,営業時間,ブログ更新日,電話番号,WebサイトURL,評価,レビュー件数,診療科目タグ,写真枚数,SNS連携,子ども対応力スコア,Google Maps URL
80,むらかみ歯科・矯正歯科,,,日本、〒326-0338 栃木県足利市福居町８４９−１,10,15,30,5,20,0,月-土 9:00-18:00,,0284-64-8471,https://www.happysmile-mdc.com/,4.9,221,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
80,長島歯科・矯正歯科,,,日本、〒371-0844 群馬県前橋市古市町２丁目４−１,10,15,30,5,20,0,月-土 9:00-18:00,,027-253-5658,http://www.nagashima-kyousei.com/?utm_source=Google&utm_medium=map,4.4,144,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
80,野中歯科・矯正歯科,,,日本、〒371-0013 群馬県前橋市西片貝町１丁目３１１−７,10,15,30,5,20,0,月-土 9:00-18:00,,027-231-3690,https://nonaka-shika.com/?utm_source=google&utm_medium=maps,4.6,111,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
80,さいたま・こども矯正歯科,,,日本、〒330-0062 埼玉県さいたま市浦和区仲町１丁目１−６ 浦和平和ビル 1階,10,15,30,5,20,0,月-土 9:00-18:00,,048-824-8811,https://www.tabo-shika.com/kodomo/,4.8,338,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
75,長谷川みらい歯科・矯正歯科,,,日本、〒329-1105 栃木県宇都宮市中岡本町３７１０−９４,10,10,30,5,20,0,月-土 9:00-18:00,,028-612-1182,https://mirai-dc.jp/?utm_source=Google&utm_medium=maps,4.4,92,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
75,矯正歯科ポリリン酸ホワイトニング,,,日本、〒320-0026 栃木県宇都宮市馬場通り２丁目３−６ 真清館ビル 2階,10,10,30,5,20,0,月-土 9:00-18:00,,070-9144-0398,https://utsunomiyakyoseishika.com/musee/,4.9,94,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
75,高崎おとなこども歯科・矯正歯科 高崎オーパ院,,,日本、〒370-0849 群馬県高崎市八島町４６−１ 高崎オーパ 8F,10,10,30,5,20,0,月-土 9:00-18:00,,0276-55-8066,https://www.takasakidental.com/,4.7,58,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
75,川口おとなこども歯科 ママとこどものはいしゃさんアリオ川口院,,,日本、〒332-0033 埼玉県川口市並木元町１−７９ アリオ川口 3階,10,10,30,5,20,0,月-土 9:00-18:00,,048-229-0418,https://ok-shika.com/,4.5,58,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
70,おだいら矯正歯科,,,日本、〒320-0061 栃木県宇都宮市宝木町１丁目２５８８−４４,10,5,30,5,20,0,月-土 9:00-18:00,,028-650-7150,https://odaira-ortho.com/,4.2,33,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
70,おおたけ矯正歯科・小児歯科クリニック,,,日本、〒371-0821 群馬県前橋市上新田町６２０−３,10,5,30,5,20,0,月-土 9:00-18:00,,027-210-5070,https://ohtake-dc.com/,4.2,38,"establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
