スコア,医院名,医院長名,郵便番号,住所,基礎評価,来院患者数,子ども対応力,Web積極性,医院規模,ブログ活動,営業時間,ブログ更新日,電話番号,WebサイトURL,評価,レビュー件数,診療科目タグ,写真枚数,SNS連携,子ども対応力スコア,Google Maps URL
80,みなと歯科おとな子どもクリニック,,,日本、〒791-8065 愛媛県松山市三杉町９−２７,10,15,30,5,20,0,月-土 9:00-18:00,,089-951-3710,https://minatosikaiinn.com/,4.8,129,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
80,大谷歯科矯正歯科,,,日本、〒790-0941 愛媛県松山市和泉南６丁目２−６,10,15,30,5,20,0,月-土 9:00-18:00,,050-1722-1424,http://www.ohtani-dental.jp/,4.6,232,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
75,四季こども歯科,,,日本、〒791-3134 愛媛県伊予郡松前町西古泉４９３−１,10,10,30,5,20,0,月-土 9:00-18:00,,089-989-8628,https://shiki-kodomo-dc.com/,4.9,67,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
70,アップル矯正歯科・小児歯科,,,日本、〒761-8074 香川県高松市太田上町４２０−１,10,5,30,5,20,0,月-土 9:00-18:00,,087-868-7777,https://apple-ped.com/,4.4,29,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
70,おとな こども歯科クリニック,,,日本、〒767-0012 香川県三豊市高瀬町上勝間１６６６−１,10,5,30,5,20,0,月-土 9:00-18:00,,0875-72-2152,http://otona-kodomo-dental.com/,4.1,36,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
70,げんき歯科・矯正歯科,,,日本、〒763-0053 香川県丸亀市金倉町１４３７−１１,10,5,30,5,20,0,月-土 9:00-18:00,,0877-85-8088,https://genki-d-o.com/,4.5,31,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
70,土居歯科矯正歯科,,,日本、〒790-0923 愛媛県松山市北久米町２１７−２,10,5,30,5,20,0,月-土 9:00-18:00,,089-955-6480,https://kitakume-doi-shika.com/,4.5,31,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
65,こうざと矯正歯科クリニック,,,日本、〒762-0032 香川県坂出市駒止町１丁目４−２,10,10,30,5,10,0,月-土 9:00-18:00,,0877-45-3710,https://www.kouzatokyousei.com/,4.6,66,"dentist,establishment,health,point_of_interest",1,,30,https://maps.google.com/?cid=
65,篠丸歯科 ゆかり矯正こども歯科,,,日本、〒767-0004 香川県三豊市高瀬町比地２２６−１,10,0,30,5,20,0,月-土 9:00-18:00,,0875-72-3788,https://shinomaru-dc.jp/,4.8,19,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
65,HAKUデンタルクリニック｜小児歯科 歯周病,,,日本、〒791-1114 愛媛県松山市井門町３７６ 小児歯科 歯周 病,10,0,30,5,20,0,月-土 9:00-18:00,,089-909-3391,https://www.hakudental.jp/,4.6,10,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
65,前田歯科医院 松山市 歯医者|小児歯科|インプラント,,,日本、〒790-0932 愛媛県松山市東石井６丁目７−２６,10,10,30,5,10,0,月-土 9:00-18:00,,089-905-8123,https://www.maedadentalclinic.jp/,4.7,59,"establishment,health,point_of_interest",2,,30,https://maps.google.com/?cid=
