スコア,医院名,医院長名,郵便番号,住所,基礎評価,来院患者数,子ども対応力,Web積極性,医院規模,ブログ活動,営業時間,ブログ更新日,電話番号,WebサイトURL,評価,レビュー件数,診療科目タグ,写真枚数,SNS連携,子ども対応力スコア,Google Maps URL
80,岡山ワイズ小児・矯正歯科,,,日本、〒703-8265 岡山県岡山市中区倉田５０８−２１,10,15,30,5,20,0,月-土 9:00-18:00,,086-238-4618,https://www.okayamays.com/,4.8,190,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
80,杜の街グレース歯科・矯正歯科,,,日本、〒700-0907 岡山県岡山市北区下石井２丁目１０−８ 杜の街グレース 杜の街プラザ 5F,10,15,30,5,20,0,月-土 9:00-18:00,,086-230-0788,https://morimachi-dc.com/,4.8,220,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
80,岡山おとな こども歯科 矯正歯科 Welcome Dental Clinic,,,日本、〒700-0933 岡山県岡山市北区奥田１丁目８−１９,10,15,30,5,20,0,月-土 9:00-18:00,,086-238-8778,https://www.welcome-d.com/?utm_source=google&utm_medium=gmb,4.8,120,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
80,岡山なかの歯科・矯正歯科クリニック,,,日本、〒700-0074 岡山県岡山市北区矢坂東町６−１,10,15,30,5,20,0,月-土 9:00-18:00,,086-256-4618,https://nakanodent.com/,4.6,814,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
80,クレオ歯科・矯正歯科,,,日本、〒700-0933 岡山県岡山市北区奥田１丁目９−８,10,15,30,5,20,0,月-土 9:00-18:00,,086-223-1356,https://creo-dental.com/,4.7,178,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
75,岡山矯正歯科,,,日本、〒700-0026 岡山県岡山市北区奉還町１丁目２−３ せかんどゆーす西口 1階西,10,10,30,5,20,0,月-土 9:00-18:00,,086-253-7755,https://okayama-ortho.com/?utm_source=google&utm_medium=map,4.9,94,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
75,うえき矯正歯科,,,日本、〒703-8271 岡山県岡山市中区円山７６−１,10,10,30,5,20,0,月-土 9:00-18:00,,086-277-0202,https://ueki-doc.com/?utm_source=GBP&utm_medium=organic&utm_campaign=ueki,4.8,54,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
75,岡山駅前田中矯正歯科,,,日本、〒700-0901 岡山県岡山市北区本町６−３６ １号館６階,10,10,30,5,20,0,月-土 9:00-18:00,,086-223-6922,http://www.tanaka-kyousei.com/,4.7,86,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
75,グラン岡山歯科・矯正歯科,,,日本、〒700-0815 岡山県岡山市北区野田屋町１丁目１１−１ グレースタワー １F,10,10,30,5,20,0,月-土 9:00-18:00,,086-201-2994,https://okayama-grandental.jp/,5,52,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
75,LALAごうだ歯科矯正歯科,,,日本、〒700-0011 岡山県岡山市北区学南町３丁目１１−６,10,10,30,5,20,0,月-土 9:00-18:00,,086-363-1811,https://gouda-lala-dental.com/?utm_source=gmb&utm_medium=organic&utm_campaign=website,4.9,61,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
75,やまさき歯科・矯正歯科,,,日本、〒710-0831 岡山県倉敷市田ノ上１００５−２,10,10,30,5,20,0,月-土 9:00-18:00,,086-430-0050,https://yamasaki-kyosei.com/,4.7,84,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
75,ゆうなぎ歯科こども歯科,,,日本、〒733-0003 広島県広島市西区三篠町１丁目３−２０ ＮＥＷ’Ｓ ＢＬＤ 1F,10,10,30,5,20,0,月-土 9:00-18:00,,082-555-9229,https://yunagi-dental.com/,4.9,59,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
75,いけがみ小児歯科,,,日本、〒739-0041 広島県東広島市西条町寺家６５３７−１１,10,10,30,5,20,0,月-土 9:00-18:00,,0120-928-421,http://ikegami-kids-dental.jp/,4.4,85,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
75,あい歯科こども矯正＋ファミリー歯科クリニック,,,日本、〒731-5127 広島県広島市佐伯区五日市５丁目６−２６ ゆめタウン五日市店別館 ２階,10,10,30,5,20,0,月-土 9:00-18:00,,082-943-6480,https://www.aisika.net/,4.2,60,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
70,かなお矯正・小児歯科クリニック,,,日本、〒701-1154 岡山県岡山市北区田益１２９６−１,10,5,30,5,20,0,月-土 9:00-18:00,,086-294-6480,https://hahahahaha.jp/,4.7,46,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
70,やまもと小児歯科矯正歯科クリニック,,,日本、〒700-0962 岡山県岡山市北区北長瀬表町２丁目５−１２,10,5,30,5,20,0,月-土 9:00-18:00,,086-246-8211,https://yamamoto-shika.com/,4.6,21,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
70,かやはら歯科・小児歯科,,,日本、〒701-0143 岡山県岡山市北区白石２７９−３,10,5,30,5,20,0,月-土 9:00-18:00,,086-236-9118,http://www.kayahara-dc.com/,4.1,42,"establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
70,はなふさこどもデンタルクリニック,,,日本、〒702-8026 岡山県岡山市南区浦安本町５１−１,10,5,30,5,20,0,月-土 9:00-18:00,,086-265-2050,https://kids.8723dental.com/,4.2,26,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
70,岡野歯科・小児歯科クリニック,,,日本、〒704-8116 岡山県岡山市東区西大寺中２丁目１３−１,10,10,30,5,15,0,月-土 9:00-18:00,,086-230-1458,https://www.okano-dental.info/,4.5,51,"dentist,establishment,health,point_of_interest",9,,30,https://maps.google.com/?cid=
70,じんの矯正歯科,,,日本、〒700-0815 岡山県岡山市北区野田屋町１丁目７−１７ JNビル ３階,10,5,30,5,20,0,月-土 9:00-18:00,,086-222-7822,https://www.kyoseishika.jp/,4.3,22,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
