スコア,医院名,医院長名,郵便番号,住所,基礎評価,来院患者数,子ども対応力,Web積極性,医院規模,ブログ活動,営業時間,ブログ更新日,電話番号,WebサイトURL,評価,レビュー件数,診療科目タグ,写真枚数,SNS連携,子ども対応力スコア,Google Maps URL
80,津のまち矯正歯科,,,日本、〒514-0004 三重県津市栄町４丁目５９９,10,15,30,5,20,0,月-土 9:00-18:00,,059-225-9000,https://www.tsunomachi.jp/,4.5,129,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
80,医療法人にいみ歯科・矯正歯科,,,日本、〒510-0062 三重県四日市市北浜田町３−５,10,15,30,5,20,0,月-土 9:00-18:00,,059-353-5580,https://www.niimi-shika.com/,4.7,433,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
80,名張かめい歯科・矯正歯科,,,日本、〒518-0465 三重県名張市赤目町丈六４４９−１,10,15,30,5,20,0,月-土 9:00-18:00,,0595-64-3155,http://kamei-dentalclinic.com/,4.7,246,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
80,大木歯科・矯正歯科 四日市,,,日本、〒510-0086 三重県四日市市諏訪栄町５−５,10,15,30,5,20,0,月-土 9:00-18:00,,059-385-1010,https://ohkidc-yokkaichi.com/,4.7,171,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
80,やまぐち歯科 南草津 歯医者 小児歯科,,,日本、〒525-0050 滋賀県草津市南草津３丁目５−４ 歯医者 小児歯科 矯正歯科 歯並び 歯周病,10,15,30,5,20,0,月-土 9:00-18:00,,077-561-4000,http://www.yamaguchi-d.net/,4.5,170,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
80,湖南トラスト歯科・矯正歯科,,,日本、〒520-3248 滋賀県湖南市菩提寺西３丁目１１−２９,10,15,30,5,20,0,月-土 9:00-18:00,,0748-74-1584,https://souseikai-trust.jp/konan/,4.6,230,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
80,東近江だいき歯科・矯正歯科,,,日本、〒527-0033 滋賀県東近江市東沖野４丁目２−５,10,15,30,5,20,0,月-土 9:00-18:00,,0748-20-1182,https://ribon-shika.jp/higashioumi/,4.5,184,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
80,南草津だいき歯科・矯正歯科,,,日本、〒525-0055 滋賀県草津市野路町片原６８７−１,10,15,30,5,20,0,月-土 9:00-18:00,,077-569-1182,https://ribon-shika.jp/minamikusatsu/,4.6,167,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
75,きくち矯正歯科,,,日本、〒516-0804 三重県伊勢市御薗町長屋２０６１−２,10,10,30,5,20,0,月-土 9:00-18:00,,0596-26-0888,http://www.k-kikuchi.com/,4.8,67,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
75,Sono Dental Clinic おとな&こども歯科,,,日本、〒525-0034 滋賀県草津市草津２丁目１５−２４,10,10,30,5,20,0,月-土 9:00-18:00,,077-516-4660,http://sono-dental.com/,4.9,82,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
