スコア,医院名,医院長名,郵便番号,住所,基礎評価,来院患者数,子ども対応力,Web積極性,医院規模,ブログ活動,営業時間,ブログ更新日,電話番号,WebサイトURL,評価,レビュー件数,診療科目タグ,写真枚数,SNS連携,子ども対応力スコア,Google Maps URL
80,鹿児島セントラル歯科・矯正歯科,,,日本、〒890-0053 鹿児島県鹿児島市中央町１０ キャンセ ビル 6階 イオン鹿児島中央店内,10,15,30,5,20,0,月-土 9:00-18:00,,099-250-3151,http://centralkcc.jp/,4.4,157,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
80,田中矯正歯科,,,日本、〒890-0053 鹿児島県鹿児島市中央町２１−１４,10,15,30,5,20,0,月-土 9:00-18:00,,099-257-9052,http://hayanokai.com/,4.8,108,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
80,鹿児島ローズ歯科・矯正歯科 リュクス,,,日本、〒890-0053 鹿児島県鹿児島市中央町１１ 鹿児島中央ターミナルビル 1F 鹿児島 インプラント インビザライン マウスピース矯正 セラミック ボツリヌス療法,10,15,30,5,20,0,月-土 9:00-18:00,,099-296-8640,https://rose-smile.com/clinic-luxe?utm_source=google&utm_medium=map&utm_campaign=gbp,4.9,151,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
80,鹿児島こうづま歯科・矯正歯科,,,日本、〒891-0150 鹿児島県鹿児島市坂之上４丁目２３−１３ こうづま歯科医院 鹿児島 インプラント インビザライン マウスピース矯正 セラミック ボツリヌス療法,10,15,30,5,20,0,月-土 9:00-18:00,,099-262-2600,http://ko-zuma.jp/m/?utm_source=google&utm_medium=map&utm_campaign=gbp,4.7,131,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
80,鹿児島ローズ歯科・矯正歯科 アミュプラザ,,,日本、〒890-0053 鹿児島県鹿児島市中央町1番地1 アミュプラザ鹿児島プレミアム館 7F 鹿児島 インプラント インビザライン マウスピース矯正 セラミック ボツリヌス療法,10,15,30,5,20,0,月-土 9:00-18:00,,099-297-4182,https://rose-smile.com/clinic-amu?utm_source=google&utm_medium=map&utm_campaign=gbp,4.7,216,"dentist,doctor,establishment,health,point_of_interest,store",10,,30,https://maps.google.com/?cid=
80,鹿児島ローズ歯科・矯正歯科 オプシアミスミ,,,日本、〒890-0073 鹿児島県鹿児島市宇宿２丁目３−５ 1F 鹿児島 インプラント インビザライン マウスピース矯正 セラミック ボツリヌス療法,10,15,30,5,20,0,月-土 9:00-18:00,,099-298-1818,https://rose-smile.com/clinic-opsia?utm_source=google&utm_medium=map&utm_campaign=gbp,4.6,150,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
75,えなつ歯科・矯正クリニック,,,日本、〒890-0045 鹿児島県鹿児島市武３丁目１０−４,10,10,30,5,20,0,月-土 9:00-18:00,,099-297-6480,https://enatsu-dc.com/,4.4,80,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
70,ひなた歯科・矯正歯科,,,日本、〒880-0214 宮崎県宮崎市佐土原町松小路１４−４,10,5,30,5,20,0,月-土 9:00-18:00,,0985-41-5203,https://hinatashika.com/,4,27,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
70,宮崎台よし歯科・矯正歯科,,,日本、〒216-0033 神奈川県川崎市宮前区宮崎２丁目8−５７ Jbaum Miyazakidai 2F,10,5,30,5,20,0,月-土 9:00-18:00,,,http://miyazakidai-yoshi-dc.com/,4.4,22,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
70,宮崎台駅前歯医者・矯正歯科ファミリークリニック,,,日本、〒216-0033 神奈川県川崎市宮前区宮崎１丁目８−２１ 宮崎台南シティハウス 103,10,5,30,5,20,0,月-土 9:00-18:00,,044-872-7069,https://miyazakidaidental.com/,4.5,34,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
70,こはる矯正歯科,,,日本、〒890-0054 鹿児島県鹿児島市荒田２丁目５７−５,10,5,30,5,20,0,月-土 9:00-18:00,,099-814-7250,https://koharu-ortho.jp/,4.9,49,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
