スコア,医院名,医院長名,郵便番号,住所,基礎評価,来院患者数,子ども対応力,Web積極性,医院規模,ブログ活動,営業時間,ブログ更新日,電話番号,WebサイトURL,評価,レビュー件数,診療科目タグ,写真枚数,SNS連携,子ども対応力スコア,Google Maps URL
80,須賀川みらい歯科クリニック｜須賀川市 郡山市 インプラント 矯正 ホワイトニング,,,日本、〒962-0859 福島県須賀川市塚田１２５,10,15,30,5,20,0,月-土 9:00-18:00,,0248-94-8273,https://www.mdc-s.com/,4.1,322,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
80,石岡矯正歯科・小児歯科 茨城診療所,,,日本、〒315-0001 茨城県石岡市石岡２丁目6−２８,10,15,30,5,20,0,月-土 9:00-18:00,,0299-56-6480,http://www.ishiokadental.com/,4.9,370,"establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
75,アールエス矯正歯科,,,日本、〒963-8026 福島県郡山市並木１丁目２１−１１７,10,10,30,5,20,0,月-土 9:00-18:00,,024-983-5192,https://www.rs-orthodontics.com/,4.9,96,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
75,ながしま•おとなこども•シニア歯科,,,日本、〒311-0105 茨城県那珂市菅谷７６５−４,10,10,30,5,20,0,月-土 9:00-18:00,,029-219-6322,https://www.nagashima-dental.com/,4.1,67,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
70,文化通り矯正歯科,,,日本、〒963-8877 福島県郡山市堂前町３１−９,10,5,30,5,20,0,月-土 9:00-18:00,,024-953-6787,http://www.bunkadori-ortho.jp/,4.8,29,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
65,こおりやま予防歯科 こどもとファミリー矯正,,,日本、〒963-0108 福島県郡山市笹川２丁目２０５,10,5,30,5,15,0,月-土 9:00-18:00,,024-945-3377,https://koriyama-yoboushika.com/,4.2,22,"dentist,doctor,establishment,health,point_of_interest",9,,30,https://maps.google.com/?cid=
65,福島わたなべ矯正歯科,,,日本、〒960-8104 福島県福島市豊田町１−1番2号,10,0,30,5,20,0,月-土 9:00-18:00,,024-597-8033,http://www.watanabe-orthodontics.jp/,4.4,16,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
65,RYU矯正歯科クリニック郡山プレミア,,,日本、〒963-8022 福島県郡山市西ノ内１丁目２２−１３,10,0,30,5,20,0,月-土 9:00-18:00,,024-983-1180,https://www.ryu-ortho-premier.com/,5,2,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
65,いがり歯科・矯正歯科クリニック,,,日本、〒974-8212 福島県いわき市東田町２丁目１８番２号,10,0,30,5,20,0,月-土 9:00-18:00,,0246-62-7111,https://www.igariwitdoc.com/,4.3,11,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
60,くろだ歯科・矯正歯科クリニック,,,日本、〒963-8071 福島県郡山市富久山町久保田石堂３１−４,10,5,30,5,10,0,月-土 9:00-18:00,,024-927-5578,http://www.kuroda-dental.com/,4.6,26,"dentist,doctor,establishment,health,point_of_interest",3,,30,https://maps.google.com/?cid=
