スコア,医院名,医院長名,郵便番号,住所,基礎評価,来院患者数,子ども対応力,Web積極性,医院規模,ブログ活動,営業時間,ブログ更新日,電話番号,WebサイトURL,評価,レビュー件数,診療科目タグ,写真枚数,SNS連携,子ども対応力スコア,Google Maps URL
80,だいご歯科 戸田公園おとなこども歯科・口腔外科・矯正歯科,,,日本、〒335-0023 埼玉県戸田市本町５丁目１３−２６ 江口戸田公園ビル 2F,10,15,30,5,20,0,月-土 9:00-18:00,,048-434-6480,http://www.daigo-dental.com/,4,270,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
80,LeaLea歯科・矯正歯科クリニック,,,日本、〒340-0816 埼玉県八潮市中央１丁目２９−６,10,15,30,5,20,0,月-土 9:00-18:00,,048-998-7821,https://yashio-haisha.dental/?utm_source=google&utm_medium=my_business&utm_campaign=top,4.7,268,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
80,大宮駅前矯正歯科クリニック,,,日本、〒330-0854 埼玉県さいたま市大宮区桜木町２丁目1−１ 大宮アルシェ B1F,10,15,30,5,20,0,月-土 9:00-18:00,,048-788-4375,https://dd-dentalclinic.jp/lp/ddd/lp01/?ads=a-ahd_p-orthodontics_s-google_m-maps_o-reserve_d-organicfeed_omiyac-cv_1&utm_source=google&utm_medium=maps&utm_campaign=a-ahd_p-orthodontics_s-google_m-maps_o-reserve_d-organicfeed_omiyac-cv_1,4.8,449,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
80,蕨歯科・矯正歯科,,,日本、〒335-0004 埼玉県蕨市中央３丁目２−１ グレイス柳橋 1F,10,15,30,5,20,0,月-土 9:00-18:00,,048-242-5535,https://www.warabi-dental.net/,4.6,327,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
80,浦和もちまる歯科・矯正歯科クリニック,,,日本、〒330-0063 埼玉県さいたま市浦和区高砂２丁目６−１０ 柳屋ビル 2F,10,15,30,5,20,0,月-土 9:00-18:00,,048-824-1182,https://www.mochimaru-shika.com/,4.4,343,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
80,大宮歯科・矯正歯科,,,日本、〒330-0846 埼玉県さいたま市大宮区大門町２丁目118番地 大宮門街 4階,10,15,30,5,20,0,月-土 9:00-18:00,,048-778-7768,https://omiyashika-kyouseishika.com/,4.7,565,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
80,大宮SHIN矯正歯科,,,日本、〒330-0854 埼玉県さいたま市大宮区桜木町１丁目1−１２ NYビル 3F,10,15,30,5,20,0,月-土 9:00-18:00,,048-778-7688,https://shin-ortho.com/?utm_source=google&utm_medium=map,4.6,276,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
80,川口リボンシティ歯科・矯正歯科 インプラント,,,日本、〒332-0033 埼玉県川口市並木元町１−６５ リボンシティコミュニティー 1階,10,15,30,5,20,0,月-土 9:00-18:00,,048-241-5566,https://ribon-shika.jp/kawaguchi/,4.6,362,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
80,武蔵浦和歯科・矯正歯科,,,"日本、〒336-0027 埼玉県さいたま市南区沼影１丁目８−１８ ザ・マーケットプレイス武蔵浦和, ４F",10,15,30,5,20,0,月-土 9:00-18:00,,048-753-9800,https://musashi-urawa-dental.com/,4.6,171,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
80,川口歯科・矯正歯科,,,日本、〒332-0017 埼玉県川口市栄町３丁目８−１０ グットラックビル 歯医者 審美歯科 インプラント 矯正 ホワイトニング セラミック 歯周病,10,15,30,5,20,0,月-土 9:00-18:00,,048-420-9661,https://www.dc-kawaguchi.com/,4.1,315,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
80,和光市歯医者・矯正歯科｜和光市デンタルオフィス インプラント・矯正ステーション,,,日本、〒351-0114 埼玉県和光市本町４−７ EQUiA PREMIE 和光3F,10,15,30,5,20,0,月-土 9:00-18:00,,048-423-9637,https://www.wakoshi-dental.com/?utm_source=google&utm_medium=maps,4.6,467,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
80,志木駅前歯科・矯正歯科,,,日本、〒352-0001 埼玉県新座市東北２丁目３０−３０ 21TAIRAYA志木 店3F,10,15,30,5,20,0,月-土 9:00-18:00,,048-423-8814,http://www.shiki-ekimae.com/,4.7,370,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
80,パール小児歯科医院,,,日本、〒273-8567 千葉県船橋市本町７丁目１−１ 東武百貨店 船橋店,10,15,30,5,20,0,月-土 9:00-18:00,,0120-458-241,https://pearl-kodomo.com/,4.9,120,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
80,あい歯科 矯正・こども歯科,,,日本、〒285-0905 千葉県印旛郡酒々井町上岩橋６７−１,10,15,30,5,20,0,月-土 9:00-18:00,,043-496-0007,http://www.ai-shika-shisui.com/,4.6,103,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
75,うけがわ歯科弥平・矯正歯科,,,日本、〒332-0002 埼玉県川口市弥平２丁目１−１,10,10,30,5,20,0,月-土 9:00-18:00,,048-226-6480,https://www.ukegawa-shika.jp/?utm_source=Google&utm_medium=map&utm_campaign=GBP,4.4,87,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
75,大宮リボン歯科・矯正歯科 インプラント,,,日本、〒330-0846 埼玉県さいたま市大宮区大門町１丁目２６ アイ大宮東ビル 3F,10,10,30,5,20,0,月-土 9:00-18:00,,048-642-1582,https://ribon-shika.jp/omiya/,4.9,69,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
75,マロニエ矯正歯科クリニック,,,日本、〒340-0034 埼玉県草加市氷川町2121−５ ケイユービル 5階,10,15,30,5,15,0,月-土 9:00-18:00,,048-959-9087,https://www.marronnier-kyousei.com/,4.1,140,"dentist,establishment,health,point_of_interest",9,,30,https://maps.google.com/?cid=
75,オーラルケア浦安歯科・小児歯科・矯正歯科,,,日本、〒279-0042 千葉県浦安市東野３丁目４−１ アクロスプラザ浦安東野 2F,10,10,30,5,20,0,月-土 9:00-18:00,,047-354-0025,http://www.oralcare-urayasu.com/,4.3,68,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
75,船橋こども歯科,,,日本、〒273-0005 千葉県船橋市本町１丁目１３−１９ ＡＢキューブ 4階,10,10,30,5,20,0,月-土 9:00-18:00,,047-431-0777,http://www.funabashi-kodomo-dc.com/,4.7,92,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
75,津田沼こども歯科・ おとなこども矯正歯科,,,日本、〒274-0825 千葉県船橋市前原西２丁目１４−８ 津田沼パスタビル ６F,10,10,30,5,20,0,月-土 9:00-18:00,,047-406-4477,https://www.tsudanuma-kodomo-dc.com/,4.9,70,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
70,こばとこどものはいしゃさん,,,日本、〒336-0918 埼玉県さいたま市緑区松木３丁目26−３１,10,5,30,5,20,0,月-土 9:00-18:00,,048-816-9476,https://kobato-kodomodc.com/,4.9,40,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
70,和光おとなこども歯科,,,日本、〒351-0111 埼玉県和光市下新倉２丁目１０−３,10,5,30,5,20,0,月-土 9:00-18:00,,048-460-4600,https://wako-shika.com/,4.1,45,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
