スコア,医院名,医院長名,郵便番号,住所,基礎評価,来院患者数,子ども対応力,Web積極性,医院規模,ブログ活動,営業時間,ブログ更新日,電話番号,WebサイトURL,評価,レビュー件数,診療科目タグ,写真枚数,SNS連携,子ども対応力スコア,Google Maps URL
80,ニコニコ歯科 伊那矯正オフィス,,,日本、〒399-4501 長野県伊那市西箕輪６７００−２９,10,15,30,5,20,0,月-土 9:00-18:00,,0265-98-7424,https://nikonikoortho.jimdofree.com/,4.9,219,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
80,いちょう通り歯科 こども歯科,,,日本、〒504-0821 岐阜県各務原市蘇原瑞雲町４丁目１３,10,15,30,5,20,0,月-土 9:00-18:00,,058-383-8030,http://www.ichodori-dc.com/,4.2,126,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
80,岐阜プレシャス歯科・矯正歯科．,,,日本、〒501-6102 岐阜県岐阜市柳津町東塚３丁目５２−１,10,15,30,5,20,0,月-土 9:00-18:00,,058-388-3477,https://ribon-shika.jp/gifushi/,4.8,211,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
80,おくだ歯科・矯正歯科,,,日本、〒509-0214 岐阜県可児市広見２３５３−１,10,15,30,5,20,0,月-土 9:00-18:00,,0574-42-8133,https://okuda-shika.jp/?utm_source=Google&utm_medium=map,4.7,329,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
80,ただこし歯科・矯正歯科 総合クリニック｜可児市 歯医者,,,日本、〒505-0123 岐阜県可児郡御嵩町古屋敷１７２−１,10,15,30,5,20,0,月-土 9:00-18:00,,0574-68-1180,https://www.tadakoshi.com/,4.5,316,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
75,おばた矯正歯科クリニック,,,日本、〒390-0806 長野県松本市女鳥羽１丁目７−２３,10,10,30,5,20,0,月-土 9:00-18:00,,0263-33-8000,https://obata-kyousei.jp/,4.2,50,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
75,医療法人BrightSmiles あんざい歯科医院 おとなこども歯科・矯正歯科,,,日本、〒386-1102 長野県上田市上田原８５７−１７,10,10,30,5,20,0,月-土 9:00-18:00,,0268-71-6764,http://www.aanzai.co.jp/,4.2,64,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
75,れあ歯科クリニック 矯正歯科小児歯科,,,日本、〒501-0235 岐阜県瑞穂市十九条３３５−１,10,10,30,5,20,0,月-土 9:00-18:00,,058-327-3555,http://lea-dc.jp/,4,72,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
75,岐阜駅前歯科クリニック・ 矯正歯科,,,日本、〒500-8407 岐阜県岐阜市高砂町１丁目１７ 岐阜イーストライジング24 1F,10,10,30,5,20,0,月-土 9:00-18:00,,058-215-1001,http://www.gifuekimaeshika.com/,4.5,91,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
70,長野市｜医療法人小林歯科医院 (矯正歯科/歯列矯正/インプラント),,,日本、〒381-0054 長野県長野市浅川４丁目１１３−１４７ 歯医者 矯正歯科 歯列 矯正 インプラント ホワイトニング,10,5,30,5,20,0,月-土 9:00-18:00,,026-243-9898,https://www.k-dc.or.jp/,4.8,38,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
70,かさはら矯正歯科,,,日本、〒504-0044 岐阜県各務原市那加石山町２丁目２０ M･portビル 1階,10,5,30,5,20,0,月-土 9:00-18:00,,058-322-9988,https://kasahara-kyousei.com/,4.9,30,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
70,大垣スイトスクエア歯科・矯正歯科,,,日本、〒503-0905 岐阜県大垣市宮町１丁目１−１ スイトアベニュー3F,10,5,30,5,20,0,月-土 9:00-18:00,,0584-75-3700,https://apioshika.jp/,4.7,31,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
65,南青山マウスピース矯正歯科 長野院,,,日本、〒380-0802 長野県長野市上松４丁目５−２ クレストビル 2階,10,0,30,5,20,0,月-土 9:00-18:00,,026-213-8525,https://nagano-mouthpiece.com/,5,18,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
65,よろず矯正歯科クリニック,,,日本、〒503-0015 岐阜県大垣市林町１０丁目１３０９−１,10,0,30,5,20,0,月-土 9:00-18:00,,0584-75-4184,http://www.yorozu-ortho.com/,4.2,19,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
65,すぎの矯正歯科・ひだまり歯科,,,日本、〒503-0854 岐阜県大垣市築捨町２丁目７７,10,0,30,5,20,0,月-土 9:00-18:00,,0584-47-6480,https://www.sugino-ortho-dc.com/,4.7,13,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
65,ながもり矯正歯科,,,日本、〒500-8226 岐阜県岐阜市野一色３丁目１０−７,10,0,30,5,20,0,月-土 9:00-18:00,,058-227-2224,https://nagamori-ortho.com/,5,1,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
60,CAT矯正歯科クリニック,,,日本、〒390-0814 長野県松本市本庄２丁目８−１５,0,5,30,5,20,0,月-土 9:00-18:00,,0263-32-4807,https://cat-ortho.jp/,3.5,36,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
60,わだ歯科・矯正歯科,,,日本、〒381-0043 長野県長野市吉田１丁目１７−２０,10,0,30,5,15,0,月-土 9:00-18:00,,026-259-7778,https://sbc-ywdc.jp/,5,5,"dentist,doctor,establishment,health,point_of_interest",5,,30,https://maps.google.com/?cid=
60,諏訪矯正・予防歯科 4S,,,日本、〒392-0015 長野県諏訪市中洲 神田４２１,10,5,30,5,10,0,月-土 9:00-18:00,,0266-53-2666,https://ss4s.jp/,4.7,29,"establishment,health,point_of_interest",4,,30,https://maps.google.com/?cid=
55,スマイルシャイン矯正歯科,,,日本、〒388-8003 長野県長野市篠ノ井東福寺字北小森北２−１,10,0,30,5,10,0,月-土 9:00-18:00,,026-217-8811,http://www.smileshine.jp/,5,2,"dentist,establishment,health,point_of_interest",1,,30,https://maps.google.com/?cid=
