スコア,医院名,医院長名,郵便番号,住所,基礎評価,来院患者数,子ども対応力,Web積極性,医院規模,ブログ活動,営業時間,ブログ更新日,電話番号,WebサイトURL,評価,レビュー件数,診療科目タグ,写真枚数,SNS連携,子ども対応力スコア,Google Maps URL
80,愛彩デンタルクリニック矯正歯科（ホワイトエッセンス甲府城東院）,,,日本、〒400-0861 山梨県甲府市城東３丁目１６−１１,10,15,30,5,20,0,月-土 9:00-18:00,,055-269-5135,https://aisai-dental.com/,4.7,116,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
80,歯科・矯正歯科 GOODSMILE,,,日本、〒400-0047 山梨県甲府市徳行１丁目４−１,10,15,30,5,20,0,月-土 9:00-18:00,,055-225-2525,http://www.goodsmile-dental.com/,4.7,189,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
75,ニッコリ矯正歯科クリニック,,,日本、〒407-0015 山梨県韮崎市若宮１丁目２−５０ 韮崎市民交流センター（ニコリ）３F,10,10,30,5,20,0,月-土 9:00-18:00,,0551-22-0550,https://www.nsk-kyousei.jp/?utm_source=google&utm_medium=map,4.9,76,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
75,あづみのうえはらおとなこども歯科医院,,,日本、〒399-8102 長野県安曇野市三郷温２７１６−１ エルサあづみ野 1F,10,10,30,5,20,0,月-土 9:00-18:00,,0263-88-2890,https://uehara-otona-kodomo.jp/?utm_source=google&utm_medium=map,4.7,55,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
70,今村歯科・矯正歯科クリニック,,,日本、〒409-3845 山梨県中央市山之神１１４４−２３,10,5,30,5,20,0,月-土 9:00-18:00,,055-273-6488,http://www.imamuradental.com/,4,43,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
70,純矯正・歯科クリニック,,,日本、〒400-0031 山梨県甲府市丸の内２丁目１−８ 駅前銀座ビル ２Ｆ,10,5,30,5,20,0,月-土 9:00-18:00,,055-287-8866,http://www.jun-ortho-and-dental.com/,4.5,31,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
70,長野駅前おとなこども矯正歯科,,,日本、〒380-0825 長野県長野市南長野末広町１３５６ 2階,10,5,30,5,20,0,月-土 9:00-18:00,,026-219-3748,https://nagano-ortho.com/,4.8,34,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
70,いいだの森歯科こども歯科クリニック,,,日本、〒395-0807 長野県飯田市鼎切石４０７９−１,10,5,30,5,20,0,月-土 9:00-18:00,,0265-48-8164,https://iida-forest-dc.com/,4.6,40,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
65,M.I.H.O.矯正歯科クリニック MIHO歯科予防研究所 今村美穂財団,,,日本、〒400-0845 山梨県甲府市上今井町２３３９,10,0,30,5,20,0,月-土 9:00-18:00,,055-249-8161,http://miho-clinic.jp/,4.5,6,"establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
65,ながのこどものはいしゃさん,,,日本、〒380-0921 長野県長野市栗田１９０８−２,10,0,30,5,20,0,月-土 9:00-18:00,,026-219-6480,https://nagano-kodomo-no-haishasan.jp/,4.3,14,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
65,あおぞら歯科おとなこども矯正歯科,,,日本、〒381-2205 長野県長野市青木島町大塚 570番3,10,5,30,5,15,0,月-土 9:00-18:00,,026-214-9760,https://aozora-dc-nagano.com/,4.6,25,"dentist,establishment,health,point_of_interest",9,,30,https://maps.google.com/?cid=
60,Me矯正歯科クリニック,,,日本、〒409-3815 山梨県中央市成島１３９２−２,10,0,30,5,15,0,月-土 9:00-18:00,,055-269-7313,https://me-orthodental.ci-hp.jp/,5,2,"dentist,establishment,health,point_of_interest",8,,30,https://maps.google.com/?cid=
55,米山おとなこども歯科クリニック,,,日本、〒400-0105 山梨県甲斐市下今井２８２７,10,0,30,5,10,0,月-土 9:00-18:00,,0551-28-8103,https://www.yoneyama-dc.net/,4.6,7,"establishment,health,point_of_interest",0,,30,https://maps.google.com/?cid=
55,ふかさわ矯正歯科,,,日本、〒400-0031 山梨県甲府市丸の内１丁目２−１３ サンフラワビル 2F,0,0,30,5,20,0,月-土 9:00-18:00,,055-224-1001,http://www.fukasawa-kyouseishika.jp/,3.1,19,"establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
55,三木矯正歯科,,,日本、〒400-0031 山梨県甲府市丸の内２丁目３０−１５,10,0,30,5,10,0,月-土 9:00-18:00,,055-222-1777,http://www.kyouseishika.jp/,5,1,"dentist,establishment,health,point_of_interest",0,,30,https://maps.google.com/?cid=
55,江間ファミリー歯科・矯正歯科,,,日本、〒400-0858 山梨県甲府市相生１丁目７−１５,0,0,30,5,20,0,月-土 9:00-18:00,,055-226-5582,https://www.emasika.jp/,3.9,14,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
55,西長野歯科・こども歯科医院,,,日本、〒380-0871 長野県長野市西長野２９８−５ 西長野歯科こども歯科医院,10,0,30,5,10,0,月-土 9:00-18:00,,026-217-3073,https://nishinagano-shika.dent-hp.com/,4.7,9,"dentist,establishment,health,point_of_interest",4,,30,https://maps.google.com/?cid=
55,あるがキッズデンタルパーク,,,日本、〒399-4301 長野県上伊那郡宮田村７６１０−２１,10,0,30,5,10,0,月-土 9:00-18:00,,0265-84-1131,http://aruga-kdp.com/,4.8,4,"dentist,doctor,establishment,health,point_of_interest",4,,30,https://maps.google.com/?cid=
50,コスモ歯科・矯正歯科医院,,,日本、〒405-0076 山梨県笛吹市一宮町東原１３３３,0,5,30,5,10,0,月-土 9:00-18:00,,0553-47-0111,http://www.cosmo-dc.net/,3.9,23,"dentist,establishment,health,point_of_interest",4,,30,https://maps.google.com/?cid=
50,ホワイトエッセンス加盟院（甲府城東）,,,日本、〒400-0861 山梨県甲府市城東３丁目１６−１１ 愛彩デンタルクリニック 内,10,15,0,5,20,0,月-土 9:00-18:00,,0120-708-846,https://www.whiteessence.com/clinic/yamanashi/066/?utm_source=googlemybusiness&utm_medium=google&utm_campaign=maps_066,4.8,102,"dentist,establishment,health,point_of_interest",10,,0,https://maps.google.com/?cid=
50,みわ歯科小児歯科医院,,,日本、〒380-0803 長野県長野市三輪１丁目９−２８,10,0,30,0,10,0,月-土 9:00-18:00,,026-243-7144,,5,1,"dentist,establishment,health,point_of_interest",0,,30,https://maps.google.com/?cid=
50,浦野歯科・小児歯科医院,,,日本、〒395-0053 長野県飯田市大久保町２５５３−１,10,0,30,0,10,0,月-土 9:00-18:00,,0265-24-0020,,5,4,"dentist,establishment,health,point_of_interest",0,,30,https://maps.google.com/?cid=
45,富士見歯科医院,,,日本、〒400-0027 山梨県甲府市富士見１丁目１８−４,10,10,0,5,20,0,月-土 9:00-18:00,,055-252-3511,https://www.fujimi-dc.com/,4.3,50,"establishment,health,point_of_interest",10,,0,https://maps.google.com/?cid=
45,中央歯科医院,,,日本、〒400-0032 山梨県甲府市中央５丁目５−３,10,10,0,5,20,0,月-土 9:00-18:00,,,https://www.chuuou-dental.com/,4,82,"establishment,health,point_of_interest",10,,0,https://maps.google.com/?cid=
45,安富歯科医院,,,日本、〒401-0320 山梨県南都留郡鳴沢村 2150,10,10,0,5,20,0,月-土 9:00-18:00,,0555-85-3955,http://yasutomishika8020.cihp2.jp/,4.8,51,"dentist,doctor,establishment,health,point_of_interest",10,,0,https://maps.google.com/?cid=
45,クリニックささもと歯科,,,日本、〒400-0115 山梨県甲斐市篠原２２−１,10,10,0,5,20,0,月-土 9:00-18:00,,055-279-8814,http://www.clinic-sasamoto.com/,4.8,50,"dentist,doctor,establishment,health,point_of_interest",10,,0,https://maps.google.com/?cid=
45,シライ矯正歯科クリニック,,,日本、〒401-0013 山梨県大月市大月１丁目１３−３０,0,0,30,5,10,0,月-土 9:00-18:00,,0554-23-4187,http://www.shirai4187.com/,3.5,6,"dentist,establishment,health,point_of_interest",0,,30,https://maps.google.com/?cid=
45,はやかわ歯科医院,,,日本、〒405-0011 山梨県山梨市三ケ所７８７−３,10,10,0,5,20,0,月-土 9:00-18:00,,0553-23-4455,http://www.hayakawa-dc.net/,4.1,64,"establishment,health,point_of_interest",10,,0,https://maps.google.com/?cid=
45,とどろき歯科医院,,,日本、〒390-0303 長野県松本市浅間温泉１丁目１０−２５,10,10,0,5,20,0,月-土 9:00-18:00,,0263-45-1181,https://www.todoroki-dental.com/,4.4,94,"dentist,doctor,establishment,health,point_of_interest",10,,0,https://maps.google.com/?cid=
45,斉藤歯科小児歯科医院,,,日本、〒380-0821 長野県長野市鶴賀上千歳町１３５３ 5階,0,0,30,5,10,0,月-土 9:00-18:00,,026-234-7210,http://saito-nagano.com/index.html,2,4,"dentist,establishment,health,point_of_interest",1,,30,https://maps.google.com/?cid=
45,なお歯科小児歯科医院,,,日本、〒390-0851 長野県松本市島内４０４７−３,0,0,30,5,10,0,月-土 9:00-18:00,,0263-40-2800,https://www.nao-shika.com/,2.6,5,"establishment,health,point_of_interest",0,,30,https://maps.google.com/?cid=
40,降矢歯科クリニック,,,日本、〒400-0064 山梨県甲府市下飯田１丁目２−１４,10,5,0,5,20,0,月-土 9:00-18:00,,055-236-1818,https://www.shika-furuya.com/,4.1,36,"dentist,establishment,health,point_of_interest",10,,0,https://maps.google.com/?cid=
40,かえで歯科矯正クリニック,,,日本、〒400-0305 山梨県南アルプス市十五所７４６−１,0,0,30,0,10,0,月-土 9:00-18:00,,055-269-7171,,3,8,"establishment,health,point_of_interest",4,,30,https://maps.google.com/?cid=
35,あいざわ歯科クリニック 医療法人再生会,,,日本、〒400-0836 山梨県甲府市小瀬町５５０−４,0,10,0,5,20,0,月-土 9:00-18:00,,055-242-2118,http://www.aizawa-dc.jp/,3.8,92,"dentist,doctor,establishment,health,point_of_interest",10,,0,https://maps.google.com/?cid=
35,レオンデンタルオフィス山梨甲府院,,,日本、〒400-0031 山梨県甲府市丸の内２丁目３０−１５,10,0,0,5,20,0,月-土 9:00-18:00,,055-222-1777,https://www.leon-dental-yamanashikofu.com/,4.7,13,"dentist,doctor,establishment,health,point_of_interest",10,,0,https://maps.google.com/?cid=
35,さわぐち歯科医院 長野市,,,日本、〒381-0083 長野県長野市西三才２２４９−１,10,5,0,5,15,0,月-土 9:00-18:00,,026-296-7777,https://sawaguchi-dc.com/,4.6,27,"dentist,doctor,establishment,health,point_of_interest",9,,0,https://maps.google.com/?cid=
30,わかばやし歯科医院,,,日本、〒400-0104 山梨県甲斐市龍地6443−１,10,0,0,5,15,0,月-土 9:00-18:00,,0551-28-6480,http://wakabayashi-dc.jp/,4.1,15,"dentist,establishment,health,point_of_interest",7,,0,https://maps.google.com/?cid=
30,やすだデンタルクリニック,,,日本、〒400-0053 山梨県甲府市大里町５２８３,0,5,0,5,20,0,月-土 9:00-18:00,,055-243-8461,http://d-clinic.jp/,3.7,25,"dentist,doctor,establishment,health,point_of_interest",10,,0,https://maps.google.com/?cid=
30,富士吉田歯科,,,日本、〒403-0004 山梨県富士吉田市下吉田２丁目３１−２０,0,5,0,5,20,0,月-土 9:00-18:00,,0555-30-0055,https://www.fujiyoshida-shika.com/,3.9,31,"establishment,health,point_of_interest",10,,0,https://maps.google.com/?cid=
30,もみの木歯科医院,,,日本、〒380-0803 長野県長野市三輪１０丁目４−３６,10,5,0,5,10,0,月-土 9:00-18:00,,026-241-8148,https://mominoki-shika.net/,4.3,28,"establishment,health,point_of_interest",0,,0,https://maps.google.com/?cid=
25,中込歯科医院,,,日本、〒400-0126 山梨県甲斐市大下条１４３−１７,10,0,0,5,10,0,月-土 9:00-18:00,,055-277-5700,https://nakagomi-dental-clinic.com/,5,4,"establishment,health,point_of_interest",1,,0,https://maps.google.com/?cid=
25,くぼた歯科クリニック,,,日本、〒400-0115 山梨県甲斐市篠原２１９１−１,10,0,0,5,10,0,月-土 9:00-18:00,,055-287-8241,http://www.kbt-dc.com/,5,1,"dentist,establishment,health,point_of_interest",0,,0,https://maps.google.com/?cid=
25,若月デンタルクリニック,,,日本、〒404-0047 山梨県甲州市塩山三日市場１９６５,10,0,0,5,10,0,月-土 9:00-18:00,,0553-34-8241,http://www.wakatsuki-dc.com/,4.5,18,"establishment,health,point_of_interest",1,,0,https://maps.google.com/?cid=
25,すみ歯科医院,,,日本、〒401-0301 山梨県南都留郡富士河口湖町船津１７７５,0,5,0,5,15,0,月-土 9:00-18:00,,0555-73-3001,http://seijinkai-group.jp/sumi_dc/,3.7,29,"dentist,establishment,health,point_of_interest",5,,0,https://maps.google.com/?cid=
25,あんず歯科医院,,,日本、〒399-0035 長野県松本市村井町北２丁目８−２７,10,0,0,5,10,0,月-土 9:00-18:00,,0263-31-5643,http://anzu-shika.com/,4.5,15,"dentist,establishment,health,point_of_interest",2,,0,https://maps.google.com/?cid=
