スコア,医院名,医院長名,郵便番号,住所,基礎評価,来院患者数,子ども対応力,Web積極性,医院規模,ブログ活動,営業時間,ブログ更新日,電話番号,WebサイトURL,評価,レビュー件数,診療科目タグ,写真枚数,SNS連携,子ども対応力スコア,Google Maps URL
75,くりもり大人こども歯科クリニック,,,日本、〒910-0137 福井県福井市栗森１丁目３０５,10,10,30,5,20,0,月-土 9:00-18:00,,0776-56-0035,https://kurimori-dental.com/?utm_source=google&utm_medium=gmb,4.5,76,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
75,カトウ矯正歯科,,,日本、〒910-0005 福井県福井市大手２丁目１８−１２,10,10,30,5,20,0,月-土 9:00-18:00,,0776-28-1118,https://www.kato-ortho.jp/,4.4,71,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
75,みらい歯科・こども矯正歯科 フォレストモール甲斐竜王,,,日本、〒400-0113 山梨県甲斐市富竹新田１７１４−１ フォレストモール甲斐竜王 内,10,10,30,5,20,0,月-土 9:00-18:00,,050-1807-6034,https://mirai-dc.net/,4.1,88,"establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
70,金沢25歯科・矯正歯科,,,日本、〒921-8025 石川県金沢市増泉２丁目７−４３,10,5,30,5,20,0,月-土 9:00-18:00,,076-256-2306,https://www.25shika.com/,4.2,41,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
70,矯正歯科みねた,,,日本、〒910-0005 福井県福井市大手３丁目１２−２０,10,5,30,5,20,0,月-土 9:00-18:00,,0776-23-1180,https://www.m-mineta.jp/,4.8,24,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
70,大手グリーン歯科 福井 マウスピース矯正 インビザライン,,,日本、〒910-0005 福井県福井市大手２丁目３−１ 三の丸ビル 1F,10,5,30,5,20,0,月-土 9:00-18:00,,0776-30-6480,https://fukui-kyosei.jp/,4.6,25,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
65,金沢駅前トラスト歯科・矯正歯科,,,日本、〒920-0031 石川県金沢市広岡１丁目３−２０ ファースト・レーベン広岡,10,0,30,5,20,0,月-土 9:00-18:00,,076-204-9781,https://souseikai-trust.jp/kanazawa/,4.6,7,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
65,たまや矯正歯科,,,日本、〒910-0851 福井県福井市米松１丁目１１−１,10,0,30,5,20,0,月-土 9:00-18:00,,0776-52-1187,https://tamaya-o.com/,5,9,"dentist,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
60,LINO矯正歯科（リノ矯正歯科）,,,日本、〒920-1167 石川県金沢市もりの里２丁目１２９ YMガーデン,10,0,30,5,15,0,月-土 9:00-18:00,,0570-075-000,https://www.lino-ortho.com/?utm_source=google&utm_medium=map&utm_campaign=website,4.1,11,"dentist,establishment,health,point_of_interest",6,,30,https://maps.google.com/?cid=
60,ほそい矯正歯科クリニック,,,日本、〒916-0025 福井県鯖江市旭町３丁目６−１６,10,5,30,5,10,0,月-土 9:00-18:00,,0778-51-0401,https://hosoi-kyousei.com/?utm_source=google&utm_medium=map,5,38,"dentist,establishment,health,point_of_interest",1,,30,https://maps.google.com/?cid=
55,さくら矯正歯科クリニック,,,日本、〒920-8217 石川県金沢市近岡町４２８−１ SOOL BUILDING 2F,10,0,30,5,10,0,月-土 9:00-18:00,,076-204-7718,https://www.sakura-ortho-clinic.com/,5,2,"dentist,establishment,health,point_of_interest",0,,30,https://maps.google.com/?cid=
55,いしかわ矯正歯科,,,日本、〒210-0005 神奈川県川崎市川崎区東田町５−３ ホンマビル 2F,10,0,30,5,10,0,月-土 9:00-18:00,,044-200-8374,http://www.dr-ishikawa.jp/,4.3,14,"dentist,establishment,health,point_of_interest",2,,30,https://maps.google.com/?cid=
55,すがや歯科クリニック【歯医者/歯周病/入れ歯/審美/小児歯科/ホワイトニング/矯正歯科】,,,日本、〒910-0035 福井県福井市菅谷町１０−２−２６,0,0,30,5,20,0,月-土 9:00-18:00,,0776-63-5002,http://sugayadental.jp/,3.8,17,"dentist,doctor,establishment,health,point_of_interest",10,,30,https://maps.google.com/?cid=
55,矯正歯科誠クリニック,,,日本、〒910-0003 福井県福井市松本４丁目１１−１ 矯正歯科 誠クリニック,10,0,30,5,10,0,月-土 9:00-18:00,,0776-22-4187,https://www.makoto-ortho.com/,4,2,"dentist,establishment,health,point_of_interest",0,,30,https://maps.google.com/?cid=
